[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,169546500,good
-8.984375,-38.28125,3,131835483,bad
-8.984375,-38.28125,3,152387325,good
-8.984375,-38.28125,3,154377554,bad
-8.984375,-38.28125,3,6508152,good
-8.984375,-38.28125,3,171672474,good
-8.984375,-38.28125,3,76181406,good
-8.984375,-38.28125,3,76800766,good
-8.984375,-38.28125,3,121385359,good
-8.984375,-38.28125,3,172115986,bad
-8.984375,-38.28125,3,59803264,bad
-8.984375,-38.28125,3,66608547,good
-8.984375,-38.28125,3,5959371,bad
-8.984375,-38.28125,3,29561410,good
-8.984375,-38.28125,3,188200730,bad
-8.984375,-38.28125,3,65146633,good
-8.984375,-38.28125,3,12849980,bad
-8.984375,-38.28125,3,105665121,good
-8.984375,-38.28125,3,166276999,good
-8.984375,-38.28125,3,24372031,good
-8.984375,-38.28125,3,39064539,good
-8.984375,-38.28125,3,190253716,good
